account,year,month,ICP2,ICP3,View,Value,region,country,country_HFM,platform,platform HFM,MTD_QTD_YTD,Actual,JU,FBP,PY@ActualFX,Actual@JU,Actual@FBP,PY@FBP17,PY@FBP16,Actual@PYrate,JU_Sep,JU_DEC,PY_DEC
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J S.E. Slovenia,Rest_EUR.002790,Trauma,47830,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Sweden,Rest_EUR.DPS_SE,Trauma,47830,MTD,1080,1133,1133,1198,1034,1088,1154,1163,1129,1216.020085,1021.33164,1133.11226
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Austria,Rest_EUR.DPS_AT,Trauma,47830,MTD,1828,1483,1565,1557,1718,1811,1549,1515,1821,1585.7325,1733.2425,2350.1025
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J Medical Israel,DPS_MEA.004966,Trauma,47830,MTD,493,433,410,444,478,462,435,425,471,439.39683,364.712564,418.28467
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Denmark,Rest_EUR.DPS_DK,Trauma,47830,MTD,783,711,708,677,746,786,673,657,788,762.8658,641.6544,757.9092
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Czech Repub,Rest_EUR.DPS_CZ,Trauma,47830,MTD,811,676,719,760,761,789,758,739,791,655.712442,717.694593,772.771461
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Hungary,Rest_EUR.DPS_HU,Trauma,47830,MTD,276,244,277,237,259,278,243,233,271,253.69656,269.55168,256.51476
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Turkey,DPS_MEA.DPS_TR,Trauma,47830,MTD,594,407,474,375,567,692,359,374,724,500.36014,517.41042,484.62142
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J Medical Greece,Rest_EUR.003760,Trauma,47830,MTD,87,123,118,83,80,85,83,81,85,111.75,138.57,159.8025
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J Medical Baltic States,Rest_EUR.002614,Trauma,47830,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,EU Regional,Rest_EUR.Reg_EUR,Trauma,47830,MTD, -   ," (1,762)",341, -   , -   , -   , -   , -   , -   ,-904.0575,-34.6425,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,China,DPS_ASPAC.DPS_CN,Trauma,47830,MTD,3544,3109,6712,6400,3488,3593,6300,6647,3651,6447.60535,6447.60535,6576.0235
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Australia,DPS_ASPAC.DPS_AU,Trauma,47830,MTD,5550,5679,5808,5806,5527,5575,5958,5577,5434,5853.1077,5921.2287,5281.6482
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Japan,DPS_ASPAC.DPS_JP,Trauma,47830,MTD,10907,11503,11141,10753,10882,11631,10916,9376,11425,11292.15802,13345.38348,13111.15572
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,India,DPS_ASPAC.DPS_IN,Trauma,47830,MTD,1551,2255,2090,1974,1548,1492,1988,2031,1482,2630.864868,2903.51996,2766.645936
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,New Zealand,Rest_ASPAC.DPS_NZ,Trauma,47830,MTD,1211,1092,1136,1034,1174,1204,1054,986,1176,1060.884,1148.7552,1193.7624
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Korea,DPS_ASPAC.DPS_KR,Trauma,47830,MTD,2047,2243,2497, (304),2023,2067, (337), (328),1978,2207.98111,3124.184555,-661.405895
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,J&J Medical Thailand,Rest_ASPAC.004940,Trauma,47830,MTD,574,390,399,500,563,558,507,496,551,585.204224,1213.375784,1350.0744
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,MRC SG (004462),DPS_SG.MRC_SG,Trauma,47830,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,J&J Medical Singapore,DPS_SG.004471,Trauma,47830,MTD,908,838,878,853,895,916,839,819,926,852.345,1949.466,767.839
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,J&J Med Indonesia,Rest_ASPAC.003891,Trauma,47830,MTD, -   ,219,233, -   , -   , -   , -   , -   , -   ,229.1599339,98.43707516,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Malaysia,Rest_ASPAC.DPS_MY,Trauma,47830,MTD,719,872,1071,1009,693,739,987,948,755,916.8434,806.8318,667.0354
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Hong Kong,Rest_ASPAC.DPS_HK,Trauma,47830,MTD,623,503,610,530,626,627,530,531,626,610.0837,632.6412,556.0746
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Vietnam,Rest_ASPAC.DPS_VN,Trauma,47830,MTD,46,64,63,41,47,47,41,41,47,54.14351394,37.90047321,64.16328595
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Taiwan,Rest_ASPAC.DPS_TW,Trauma,47830,MTD,1635,1210,1165,1357,1616,1566,1391,1346,1529,1355.062868,1377.940882,2768.81006
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Asia-Pac Reg Off-Pro,DPS_SG.5280SGD,Trauma,47830,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,J&J Med Philippines,Rest_ASPAC.004360,Trauma,47830,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Other ASPAC,Rest_ASPAC.MRC_Other_ASPAC,Trauma,47830,MTD,343, -   , -   ,179,331,341,176,173,343,0,0,128.6838
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Chile,Rest_LAT.DPS_CL,Trauma,47830,MTD,1606,2165,2162,1482,1637,1604,1510,1459,1575,2281.234585,2327.846812,1598.332439
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Brazil,DPS_LAT.DPS_BR,Trauma,47830,MTD,2761,2736,2884,2746,2859,2783,2965,2437,2568,2676.31,2131.1472,1866.6102
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Mexico,DPS_LAT.DPS_MX,Trauma,47830,MTD,1137,768,842,661,1115,1096,640,740,1144,878.63035,845.4343,851.1487792
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Colombia,DPS_LAT.DPS_CO,Trauma,47830,MTD,2763,3547,2571,2266,2838,2774,2287,2298,2712,3553.762186,2983.979218,1914.718191
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Argentina,Rest_LAT.DPS_AR,Trauma,47830,MTD,466,405,590,498,489,492,461,738,530,557.2064,563.3072,732.1538205
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,JJ Med Car - PR,Rest_LAT.001757,Trauma,47830,MTD,35,670,655,47,35,35,47,47,35,747,663,26
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Peru,Rest_LAT.MRC_PE,Trauma,47830,MTD,528, -   , -   ,902,531,506,884,919,519,0,0,477.8329456
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,J&J MD&D Venezuela HI,Rest_LAT.005259,Trauma,47830,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Costa Rica,Rest_LAT.MRC_CR,Trauma,47830,MTD, (339), -   , -   ,498, (334), (335),488,505, (352),0,0,408.7580214
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Other LAT,Rest_LAT.MRC_Other_LA,Trauma,47830,MTD,510,444,462,653,487,501,649,640,506,317.6243,322.7308,606.6522
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,CANADA,Canada,DPS_NAM.DPS_CA,Trauma,47830,MTD,3483,3795,3821,3734,3478,3512,3649,3663,3597,3832.92,3621.24,3048.192
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,US,US,DPS_US.USxCAdj,Spine,TotalSpine,MTD,90512,95333,96950,96907,90512,90512,96907,96907,90512,92737.016,104477.525,98815.162
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,UK,DPS_EUR.DPS_UK,Spine,TotalSpine,MTD,3951,3941,3794,4383,3844,3912,3885,4685,4418,3765.7539,3314.4702,3349.865
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Germany,DPS_EUR.DPS_DE,Spine,TotalSpine,MTD,9073,9543,9429,9577,8572,9035,9538,9331,9074,10054.1475,9172.44,9190.32
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Italy,DPS_EUR.DPS_IT,Spine,TotalSpine,MTD,4282,3021,3252,3189,4093,4311,3175,3106,4323,2989.3125,3355.8525,3369.2625
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Benelux,DPS_EUR.DPS_Benelux,Spine,TotalSpine,MTD,1824,1828,1667,1943,1728,1822,1936,1894,1829,1828.23,1649.43,1688.5425
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,"MISSA (Maghreb, Iran, Sub Sah. Africa)",DPS_MEA.004954,Spine,TotalSpine,MTD,79,170,17,13,79,79,13,13,79,70,107,447
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J Prof Middle East,DPS_MEA.004961,Spine,TotalSpine,MTD,1368,822,932,479,1368,1368,479,479,1368,742,2815,809
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J Pakistan,DPS_MEA.002540,Spine,TotalSpine,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Arab Emirates,DPS_MEA.MRC_AE,Spine,TotalSpine,MTD,117,450,358,581,117,117,581,581,117,319.9982082,349.9980402,230.832367
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,France,DPS_EUR.DPS_FR,Spine,TotalSpine,MTD,934,1018,1016,1104,882,930,1100,1076,934,833.655,742.02,757.665
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Switzerland incl. Export,DPS_EUR.DPS_CH,Spine,TotalSpine,MTD,4643,4581,5056,4736,4471,4602,4707,4646,4632,4552.9554,4203.6708,4438.5698
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Iberia,DPS_EUR.DPS_Iberia,Spine,TotalSpine,MTD,2869,2637,2704,2706,2733,2879,2697,2638,2888,2174.655,2901.03,3101.0625
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Ireland,Rest_EUR.DPS_IR,Spine,TotalSpine,MTD,408,569,519,429,384,405,427,418,406,567.69,535.2825,435.825
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Poland,Rest_EUR.DPS_PL,Spine,TotalSpine,MTD,445,393,435,433,417,433,442,434,425,427.3164,384.8712,376.5384
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Russia,DPS_EUR.DPS_RU,Spine,TotalSpine,MTD,1085,960,884,826,1092,1006,863,840,955,777.70275,724.6575,536.08605
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,South Africa,DPS_MEA.DPS_ZA,Spine,TotalSpine,MTD,638,673,745,633,592,593,689,693,545,647.289126,731.958975,679.516902
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Finland,Rest_EUR.DPS_FI,Spine,TotalSpine,MTD,393,455,466,526,372,392,524,513,394,491.7,410.1225,376.5975
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Norway,Rest_EUR.DPS_NO,Spine,TotalSpine,MTD,329,359,430,572,322,346,594,557,336,392.472,329.3784,336.7062
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J S.E. Slovenia,Rest_EUR.002790,Spine,TotalSpine,MTD,107,142,160,158,100,105,158,154,106,167.625,116.22,105.045
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Sweden,Rest_EUR.DPS_SE,Spine,TotalSpine,MTD,791,692,691,743,758,797,716,721,828,741.64818,622.67835,708.601005
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Austria,Rest_EUR.DPS_AT,Spine,TotalSpine,MTD,1517,1804,1901,1880,1433,1511,1873,1832,1517,1733.2425,1621.4925,1446.045
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J Medical Israel,DPS_MEA.004966,Spine,TotalSpine,MTD,195,177,155,139,189,182,136,133,186,165.994358,100.28276,278.680512
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Denmark,Rest_EUR.DPS_DK,Spine,TotalSpine,MTD,472,430,416,486,450,474,485,473,475,462.616,388.1168,466.6714
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Czech Repub,Rest_EUR.DPS_CZ,Spine,TotalSpine,MTD,478,513,522,537,446,462,535,522,464,888.714057,510.370707,517.68948
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Hungary,Rest_EUR.DPS_HU,Spine,TotalSpine,MTD,279,243,255,262,263,282,268,257,275,239.43354,254.38464,167.15586
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Turkey,DPS_MEA.DPS_TR,Spine,TotalSpine,MTD, (5), -   , -   , (2), (5), (7), (2), (2), (7),0,0,6.22991
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J Medical Greece,Rest_EUR.003760,Spine,TotalSpine,MTD,28,47,68,39,27,28,39,38,28,42.465,49.17,32.4075
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J Medical Baltic States,Rest_EUR.002614,Spine,TotalSpine,MTD,44,29,57,35,41,44,35,34,44,36.8775,77.1075,70.4025
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,EU Regional,Rest_EUR.Reg_EUR,Spine,TotalSpine,MTD, -   ," (1,263)", -   , -   , -   , -   , -   , -   , -   ,-962.1675,-1050.45,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,China,DPS_ASPAC.DPS_CN,Spine,TotalSpine,MTD,9020,8725,8992,8920,8886,9152,8769,9252,9306,9309.943,10151.7456,8705.73635
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Australia,DPS_ASPAC.DPS_AU,Spine,TotalSpine,MTD,3112,3016,3360,3394,3100,3126,3482,3259,3047,3163.0851,3141.8919,3210.7698
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Japan,DPS_ASPAC.DPS_JP,Spine,TotalSpine,MTD,8156,8167,8742,8847,8140,8711,9064,7786,8511,8086.44694,10021.50032,8585.2728
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,India,DPS_ASPAC.DPS_IN,Spine,TotalSpine,MTD,298,262,382,429,298,287,432,441,285,525.232732,491.710424,188.557368
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,New Zealand,Rest_ASPAC.DPS_NZ,Spine,TotalSpine,MTD,455,286,339,397,445,455,409,382,440,262.1848,326.4808,250.7544
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Korea,DPS_ASPAC.DPS_KR,Spine,TotalSpine,MTD,553,686,758,693,546,558,724,706,534,784.81118,788.517375,686.020185
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,J&J Medical Thailand,Rest_ASPAC.004940,Spine,TotalSpine,MTD,17,34,16,31,17,16,31,30,16,20.466096,51.509208,55.780144
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,MRC SG (004462),DPS_SG.MRC_SG,Spine,TotalSpine,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,J&J Medical Singapore,DPS_SG.004471,Spine,TotalSpine,MTD,391,396,418,394,386,396,390,380,399,362.793,320.54,256.432
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,J&J Med Indonesia,Rest_ASPAC.003891,Spine,TotalSpine,MTD, -   ,6,6, -   , -   , -   , -   , -   , -   ,6.689397848,0.370653056,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Malaysia,Rest_ASPAC.DPS_MY,Spine,TotalSpine,MTD,227,250,255,253,220,235,247,237,240,248.3668,281.034,254.612
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Hong Kong,Rest_ASPAC.DPS_HK,Spine,TotalSpine,MTD,471,401,402,406,472,473,406,406,473,432.3306,451.9234,246.8435
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Vietnam,Rest_ASPAC.DPS_VN,Spine,TotalSpine,MTD,45,35,58,21,45,46,21,21,45,33.4054718,26.12759641,5.5234256
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Taiwan,Rest_ASPAC.DPS_TW,Spine,TotalSpine,MTD,589,986,878,770,582,563,789,764,551,817.176043,979.730353,1007.202982
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Asia-Pac Reg Off-Pro,DPS_SG.5280SGD,Spine,TotalSpine,MTD, -   , -   , (412), -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,J&J Med Philippines,Rest_ASPAC.004360,Spine,TotalSpine,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Other ASPAC,Rest_ASPAC.MRC_Other_ASPAC,Spine,TotalSpine,MTD,5, -   , -   ,1,5,5,1,1,5,0,0,-2.0426
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Chile,Rest_LAT.DPS_CL,Spine,TotalSpine,MTD,287,706,679,374,292,286,382,369,281,742.6430016,717.4908592,354.6761157
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Brazil,DPS_LAT.DPS_BR,Spine,TotalSpine,MTD,1698,1239,1604,1443,1764,1717,1554,1278,1594,1261.7332,985.439,820.8382
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Mexico,DPS_LAT.DPS_MX,Spine,TotalSpine,MTD,862,779,753,886,844,829,849,982,864,802.47165,724.23495,583.55435
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Colombia,DPS_LAT.DPS_CO,Spine,TotalSpine,MTD,688,1181,810,697,710,692,706,710,682,1100.471185,925.5825009,617.8744288
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Argentina,Rest_LAT.DPS_AR,Spine,TotalSpine,MTD,356,233,374,145,369,372,134,214,400,334.56,338.496,116.8567437
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,JJ Med Car - PR,Rest_LAT.001757,Spine,TotalSpine,MTD,64,202,298,21,64,64,21,21,64,221,41,4
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Peru,Rest_LAT.MRC_PE,Spine,TotalSpine,MTD,265, -   , -   ,323,266,253,315,327,261,0,0,298.6425759
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,J&J MD&D Venezuela HI,Rest_LAT.005259,Spine,TotalSpine,MTD, -   , -   , -   ,1, -   , -   ,1,1, -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Costa Rica,Rest_LAT.MRC_CR,Spine,TotalSpine,MTD,1438, -   , -   ,251,1446,1466,245,254,1509,0,0,243.7757766
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Other LAT,Rest_LAT.MRC_Other_LA,Spine,TotalSpine,MTD,41,38,50,61,39,40,60,59,40,42.8946,42.8946,75.5762
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,CANADA,Canada,DPS_NAM.DPS_CA,Spine,TotalSpine,MTD,2204,1953,2065,2114,2202,2223,2062,2070,2267,2002.644,1573.992,1515.78
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,US,US,DPS_US.USxCAdj,Shoulders,37821,MTD,14073,13590,13435,13707,14073,14073,13707,13707,14073,13352,15783,16109
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,UK,DPS_EUR.DPS_UK,Shoulders,37821,MTD,770,800,800,839,747,760,745,898,857,902.5674,777.4215,616.8808
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Germany,DPS_EUR.DPS_DE,Shoulders,37821,MTD,2120,2072,2227,2186,1995,2103,2177,2130,2113,2207.0625,2346.75,1897.515
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Italy,DPS_EUR.DPS_IT,Shoulders,37821,MTD,430,423,387,415,404,426,413,405,428,258.1425,246.9675,397.83
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Benelux,DPS_EUR.DPS_Benelux,Shoulders,37821,MTD,851,723,853,751,807,850,748,731,854,719.67,821.3625,763.2525
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,"MISSA (Maghreb, Iran, Sub Sah. Africa)",DPS_MEA.004954,Shoulders,37821,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,1
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J Prof Middle East,DPS_MEA.004961,Shoulders,37821,MTD,117,45,69,132,117,117,132,132,117,63,47,26
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J Pakistan,DPS_MEA.002540,Shoulders,37821,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Arab Emirates,DPS_MEA.MRC_AE,Shoulders,37821,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,France,DPS_EUR.DPS_FR,Shoulders,37821,MTD,364,356,387,346,346,364,344,337,366,374.3625,333.015,307.3125
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Switzerland incl. Export,DPS_EUR.DPS_CH,Shoulders,37821,MTD,332,209,213,209,319,329,206,204,331,359.4976,445.2868,393.2005
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Iberia,DPS_EUR.DPS_Iberia,Shoulders,37821,MTD,461,530,383,498,437,460,496,485,462,459.2925,483.8775,535.2825
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Ireland,Rest_EUR.DPS_IR,Shoulders,37821,MTD,57,83,68,68,54,57,68,67,57,105.045,75.99,53.64
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Poland,Rest_EUR.DPS_PL,Shoulders,37821,MTD,38,30,24,15,36,38,16,15,37,26.8212,28.3836,17.9676
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Russia,DPS_EUR.DPS_RU,Shoulders,37821,MTD,77,75,69,38,78,72,39,38,67,56.6565,69.2397,29.9814
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,South Africa,DPS_MEA.DPS_ZA,Shoulders,37821,MTD,83,53,52,45,75,76,49,49,71,75.318039,59.491899,56.182797
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Finland,Rest_EUR.DPS_FI,Shoulders,37821,MTD,104,93,102,119,99,104,118,116,104,99.4575,82.695,105.045
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Norway,Rest_EUR.DPS_NO,Shoulders,37821,MTD,122,107,153,131,120,128,136,127,124,116.4996,97.8696,101.223
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J S.E. Slovenia,Rest_EUR.002790,Shoulders,37821,MTD,8,17,15,12,7,8,12,12,8,23.4675,16.7625,14.5275
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Sweden,Rest_EUR.DPS_SE,Shoulders,37821,MTD,233,246,229,180,222,234,173,174,243,263.68167,221.70596,230.51854
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Austria,Rest_EUR.DPS_AT,Shoulders,37821,MTD,176,191,201,283,163,172,283,277,173,212.325,235.7925,176.565
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J Medical Israel,DPS_MEA.004966,Shoulders,37821,MTD,88,70,78,53,86,83,51,50,84,50.933086,73.364756,78.378894
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Denmark,Rest_EUR.DPS_DK,Shoulders,37821,MTD,275,263,240,240,261,275,239,233,276,283.2772,237.6164,296.1944
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Czech Repub,Rest_EUR.DPS_CZ,Shoulders,37821,MTD,11,31,22,7,10,11,7,7,11,25.22289,29.936676,12.528747
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Hungary,Rest_EUR.DPS_HU,Shoulders,37821,MTD,100,66,75,89,95,101,91,87,99,68.88486,90.80094,107.28192
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Turkey,DPS_MEA.DPS_TR,Shoulders,37821,MTD,47,45,23,8,45,55,8,8,58,62.2991,59.67598,9.8367
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J Medical Greece,Rest_EUR.003760,Shoulders,37821,MTD,10,23,18,6,8,9,6,5,9,14.5275,21.2325,17.88
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J Medical Baltic States,Rest_EUR.002614,Shoulders,37821,MTD,96,62,75,57,90,95,57,56,95,36.8775,83.8125,121.8075
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,EU Regional,Rest_EUR.Reg_EUR,Shoulders,37821,MTD, -   ,16,170, -   , -   , -   , -   , -   , -   ,-250.32,205.62,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,China,DPS_ASPAC.DPS_CN,Shoulders,37821,MTD,36,19,30,8,35,36,8,8,36,20.2844,25.3555,60.40575
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Australia,DPS_ASPAC.DPS_AU,Shoulders,37821,MTD,1408,1536,1495,1453,1402,1415,1490,1395,1379,1587.2193,1544.8329,1295.8128
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Japan,DPS_ASPAC.DPS_JP,Shoulders,37821,MTD,333,399,417,379,332,355,391,336,350,388.96546,450.63928,412.72686
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,India,DPS_ASPAC.DPS_IN,Shoulders,37821,MTD,7,32,31,19,7,6,19,20,6,31.231592,31.336396,12.57648
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,New Zealand,Rest_ASPAC.DPS_NZ,Shoulders,37821,MTD,271,246,262,245,263,269,250,234,263,300.048,252.1832,158.5968
